"Groups","ADGRE5","MYLK","CDKN2A","CDK1","MCM4","HMGB2","MCM6","RNPS1","GBP1","MYL9","LCP1","CBR3","MCM3","AIF1","B2M","IL4I1","MCM2","KPNA2","FEN1","CD163","MCM7","SLMAP","ITGA5","SMTN","FABP3","NASP","PSMB9","MYL6","RBPMS","NIBAN1","MYH11","WARS1","MZB1","FOLR2","CTSC","ACADVL","NDUFA9","SUCLA2","THBS4","IGF2BP2","CLEC11A","PRPH","MYH7","ASPN","FMOD","COL12A1","OLFML3","TUBB2B","FBLN5","MB","CPXM1","KRT18","CKM","KRT19","KRT8","MYLPF","COMP","CALB2","MYL1","MYL2","EEF1A2","MYL3","THBS3","FDXR","MDK","MACROH2A2","CRABP1"
"OA"," 1.21057606","-0.64902563","-0.25542950","-1.42792280","-0.66623293","-0.58257339","-0.75751601"," 1.58454893"," 0.13079456"," 0.10161262"," 1.94319735"," 1.04374711","-0.40642143"," 2.85622945"," 3.50121205"," 1.79464996","-0.96052637","-0.05139257","-0.26829673"," 3.23647635","-1.15705437"," 0.02349402"," 0.91645617","-1.05327769"," 2.69609498","-0.36330789"," 0.70563979"," 0.41680252","-1.31954202"," 0.25972615","-0.69401935","-0.34876330","-0.09637125"," 3.70038723"," 1.41232687","-0.68701834","-0.56716687","-0.67637950","-1.03128191"," 2.00045878","-1.16664455"," 0.48426523","-0.47502593","-1.40071017","-0.80845907","-0.83461461"," 2.06328638","-4.17446459","-2.33822289"," 1.13042745","-0.89298525","-2.26332932"," 1.09277674","-2.58091852","-3.19554853"," 0.44820988","-0.17990778","-0.33608934"," 0.64828853"," 1.12556071","-0.51507444"," 1.55967891","-2.61732890","-1.42686116","-4.35939993","-1.20033056","-1.66083831"
"OA","-1.11309419","-1.84955488","-3.72654041"," 1.96973393"," 1.85759043"," 0.36374875"," 1.82527677","-0.03687321","-2.35959207","-2.84092184","-1.23974619","-3.17598423"," 1.48919309","-1.69563073","-0.48201219","-0.51421124"," 1.85588162"," 1.56540764"," 2.12492009","-0.81027517"," 1.78322784","-1.77746304","-1.64087527","-1.75001784","-0.22742687"," 1.38397426","-2.32007146","-1.99027801","-2.10554360","-3.38090093","-2.51374410","-1.30139849","-4.61706947","-1.82564220","-0.64481409"," 1.00478509"," 0.93336769"," 0.57946294","-0.50097626"," 2.84873617"," 0.40029542"," 0.36858488","-0.09326716","-2.71388317","-0.58765388"," 0.54252116","-0.63365331"," 2.99738364","-1.08243974","-0.14249666"," 0.50573331"," 1.05502246"," 0.82283538"," 2.45554487"," 1.82312415"," 1.19699258","-0.62612327","-0.65441644"," 1.40809914","-0.95715083"," 1.77741076","-1.96386757"," 0.45368432","-0.10102865"," 2.61269153"," 1.84677359"," 3.11221155"
"OA","-1.35170903"," 2.54816507"," 1.30918296"," 1.68007018"," 2.95829394"," 0.37270081"," 2.91065100"," 0.46948136"," 1.19333566"," 1.39414568","-0.14735353"," 0.48413249"," 2.42333963","-0.43144502","-1.24558172"," 0.90271493"," 2.90127878"," 2.06915571"," 1.22325378","-0.75371639"," 3.33909635"," 4.65584297","-0.65534312"," 1.49124539","-0.32140988"," 1.28786368"," 0.31387207"," 0.19678143"," 0.46342929"," 0.34972660"," 2.32476942","-0.64411586","-3.47054954","-0.85568812"," 0.30066651","-0.29622859"," 0.05394139"," 0.05272720"," 1.13926595","-0.59782100"," 0.56264916","-0.70323021"," 1.55432843"," 1.40541177"," 0.68465864"," 3.86970924"," 3.82153389"," 1.25289615"," 0.75790393"," 2.60767623","-2.32584913"," 2.21802602"," 2.73758001","-2.45280363"," 6.33483813"," 2.30298200"," 2.41365480","-1.20217722"," 2.76811041"," 2.26154284"," 0.77240991"," 3.21936670"," 1.19313312","-1.48211661","-1.71709048","-0.98645769","-2.91541881"
"OA"," 1.028779790"," 0.667850136","-0.062088196","-0.520533649","-0.071749944"," 0.502194986","-0.119950064"," 1.641958863"," 1.384664334"," 0.565478628"," 2.871136675"," 0.439847295","-0.496354387"," 2.236883187"," 1.876304755"," 2.513305371","-0.708499235"," 0.406713421","-0.136357776"," 1.400574864","-0.023458583"," 0.002524676","-0.225128879"," 0.682038742","-0.086069204"," 0.128146768"," 0.397266056"," 1.091506114","-0.157347354"," 0.354807025"," 0.433169846"," 0.856908382"," 0.964919819"," 1.013225613"," 2.330113989","-1.816134460","-1.600289782","-1.479271550","-1.027799630"," 0.881371961"," 1.243443660"," 1.787808931","-0.853189288","-2.109386107","-0.709862239"," 2.326471791","-0.294350498","-2.001235318","-0.534686725","-1.410690777","-0.612969230"," 2.211095739","-1.122628938"," 3.181160037"," 1.061450185","-0.196906028"," 1.170984298"," 0.039958554"," 0.122508718","-0.391203966"," 2.268919419","-1.696194549","-0.513210876","-0.515522314"," 0.195373064","-1.246964742","-0.151421142"
"OA"," 1.47141750"," 0.99133543"," 3.51669810"," 0.57447445"," 0.66878833"," 1.71488147"," 0.11888441"," 2.78167213","-0.74011935"," 1.12149346"," 1.07280114"," 3.41477146"," 0.05561169"," 2.78365417"," 2.81911562"," 1.27013131"," 0.23816353"," 0.15461538","-0.41547946"," 1.46665508","-0.11713061","-0.25033697"," 0.16331635"," 0.31897854"," 0.78611114"," 0.91481343"," 0.61733216"," 0.92440534"," 1.12525195"," 0.20236413"," 0.05160331"," 0.63511070"," 1.34006797"," 3.04229570"," 2.19002250","-0.98926507","-1.72860230","-2.06814846","-0.20153784"," 2.95180148"," 0.18291232"," 2.94385855","-0.87158341","-0.94233421","-1.11899641","-0.22797398","-1.45919212","-2.35318260"," 0.33823096","-2.09198926","-1.59166965","-1.88664234","-2.29803324","-2.21271223","-0.56840405","-3.04935279","-1.47774029"," 0.47471794","-2.78245824","-1.66102242","-1.89315374","-2.32919766","-2.08326061","-2.45059276","-3.45209093","-1.87180340"," 0.88373557"
"OA"," 0.70064251"," 0.71066947","-0.36462085"," 0.31691200","-0.17900337","-0.11607021","-0.18266222","-0.19521917"," 1.39607526"," 0.01906112"," 1.24059923"," 0.26149660","-0.25086825"," 1.04863286"," 1.71600135","-0.99325656","-0.03895139"," 0.57026481","-0.52369063"," 1.74612346","-0.38661166"," 1.68996840","-0.11076068"," 0.36117908"," 2.80141753","-0.42577194"," 0.71644284"," 0.12035625"," 0.10780603","-0.12964714"," 2.01061196"," 1.01149622"," 2.90383583"," 2.04088055"," 1.10313364"," 0.61447046"," 0.16398390"," 1.10231194","-0.72975188"," 0.97004039","-0.30171646","-0.74358480"," 6.69298768"," 0.91464425","-0.05705053","-0.22912086","-0.66334055","-0.16843837","-0.14929684"," 7.77416719"," 0.01230981"," 0.73743323"," 7.82544943"," 0.64774697","-1.96762856"," 6.83460169"," 2.13368709"," 0.38559804"," 7.97765677"," 8.15255896"," 4.09939111"," 7.16393080","-0.14135047","-0.38245468"," 0.80204749","-1.04549379","-0.01966773"
"OA"," 1.7886672","-0.1723715"," 0.9449836","-0.3682779","-0.2640197"," 0.3222702","-0.4836086"," 2.3970915"," 0.9965876"," 0.9045563"," 2.7097826"," 1.9232790","-0.9730137"," 3.9996452"," 2.8734328"," 1.1471482","-0.1162432"," 0.5742341"," 0.2242288"," 2.8073887","-1.4140757","-1.3208679","-0.1415340"," 0.1772938"," 0.4055553"," 0.2003700"," 0.5779430"," 1.3338524"," 0.1306550"," 0.6520579","-1.6492590"," 1.9335729"," 2.4012363"," 4.9519662"," 4.5222780","-1.9317528","-1.5975250","-1.4098136","-0.9666822"," 0.3242929"," 0.2870222"," 0.9573000"," 1.1782008"," 2.1320985"," 0.1008469","-0.3426446","-1.0237637","-2.7676083","-2.0072153"," 4.3360965"," 0.5858342","-1.8501444"," 3.7465564","-0.1406314","-3.2187428"," 4.7946008"," 2.7383702"," 0.1131597"," 5.1091240"," 3.1850586"," 1.8799273"," 3.3361750","-0.8348152","-1.6317638"," 0.2729254","-3.3669506","-3.1090616"
"OA"," 0.807858480","-2.915169630","-2.973834338"," 1.123218919"," 1.271055405"," 0.078919768"," 0.355810250","-2.700879379","-1.577956680","-1.714214434"," 2.005284107","-1.549976672"," 0.563603619"," 1.042395871"," 1.228320054"," 1.404965844"," 1.165529101"," 1.571628612"," 0.227826353","-0.006797649"," 1.269421499","-2.747902800"," 0.433080436","-0.689897307","-2.258759167"," 0.092728476"," 0.361334509","-0.143748519"," 0.463206373"," 0.770976980","-1.203004266","-0.061039656"," 1.671174862","-0.782368493"," 1.481337083"," 0.944961671"," 0.823859310","-0.485893689","-0.037796555","-1.512342099","-1.729137102","-1.208555948","-0.064847271","-0.138333699","-1.633963652","-0.536801606","-1.412712260","-3.488202145","-0.105562619"," 1.248697918"," 0.346265533"," 0.837204383"," 0.994481396","-0.106995309","-0.541193970"," 1.025124903","-1.683316223","-0.631758781"," 1.161091346","-0.102270821","-2.435683206"," 0.002319122","-1.595166631","-0.074225402","-0.619929361","-0.251736240"," 4.917348005"
"OA","-2.29899750","-0.74768004","-2.19093514","-3.09765520","-2.14298835","-2.00671348","-2.99656646","-1.39296711","-0.34058044","-0.49911000","-0.95305963","-1.31052942","-2.75483194","-1.27105692","-1.80274871","-3.64152023","-2.49748330","-1.74861800","-1.89197659","-1.37450760","-2.48860500","-0.73813708","-0.43295719"," 0.88075037","-1.41719291","-1.67726526","-2.23378925","-0.51956385","-0.98168892"," 0.66167666"," 0.48255875","-1.39142611","-0.73734467","-1.09738554","-1.20790033"," 1.43194670"," 0.48688813"," 0.38314983"," 5.76443562"," 0.89201811"," 1.66549277","-1.59388590"," 3.12693809"," 4.72344705"," 3.45660781"," 3.68057308"," 3.71899082"," 2.25359793"," 1.35009967"," 4.25528235"," 2.21115744"," 1.21155465"," 4.55617960"," 2.43715187"," 2.06571411"," 4.63235890"," 5.19033882"," 3.92298164"," 5.09583149"," 4.57152279","-0.01614275"," 4.59943100"," 4.26006512"," 0.78949458"," 1.74039903"," 1.29265273","-0.69540881"
"OA"," 0.79693733","-1.50974694","-1.34422413","-0.06499157"," 0.18222195"," 2.07736672"," 0.07916854","-1.48338287","-0.09069716","-1.98225884"," 2.95953934","-1.46347255"," 0.12410589"," 1.30190937"," 0.34396183"," 2.20132156"," 0.10934021"," 0.87634670"," 1.00599835"," 0.76603251"," 0.26945348"," 3.95618760","-0.44499893","-0.16460904","-2.23644985","-0.47169707","-0.05077325","-0.40510281","-0.86797970"," 0.46459987","-1.17096030"," 0.15749267"," 3.32140127","-0.05715760"," 1.36272783"," 0.68603518","-0.08595525","-0.54325455"," 1.70467287"," 0.13847866"," 0.44023048","-1.05275449","-0.22595603"," 0.31932908"," 0.25778821","-0.25809642","-0.66868147","-0.17404424"," 0.09719338","-0.23395208"," 0.10541608"," 0.14443763","-0.40531515"," 1.88144012"," 2.53674371","-0.24742403"," 0.31392567","-0.02326627","-0.15004845","-0.09009863","-1.13308297"," 0.29518243","-0.19116443","-0.90996577","-0.44466373"," 1.26060248","-3.01538461"
"OA"," 1.4194496"," 0.3401668","-1.7544977"," 0.3739945"," 0.7416023"," 1.0007668"," 0.4682809"," 2.3629021"," 3.4080327"," 0.8168975"," 2.5900461"," 1.0735236"," 0.5101921"," 2.8388998"," 3.4936728"," 2.9259355"," 0.2771956"," 1.3273443"," 0.6500995"," 1.7465286"," 0.0715619"," 0.4804635"," 0.5398460"," 0.0646762"," 0.3685859"," 0.7575319"," 1.9310645"," 1.1393901","-0.5446325","-0.5385398"," 0.2532002"," 1.4288521"," 1.5374742"," 2.2926472"," 1.5256995","-1.8872925","-1.6257374","-1.4085929","-1.4648877"," 0.4683213","-1.3558509","-0.5196165","-0.4972534","-1.3266326","-2.1611397","-0.7270868","-2.5348411","-4.3611411","-1.5639503"," 4.0160241","-0.3910903","-0.2979294"," 4.1533079","-0.6656082","-1.6790381"," 5.4870939","-1.0208273"," 0.3829437"," 5.4451244"," 2.5219488","-0.5189622"," 1.8811502","-2.1198568","-1.5668753","-2.6156100","-2.7051171","-0.4401433"
"OA","-2.25895182","-3.07551321","-2.95522591","-0.55308583"," 0.08944099"," 0.38387698"," 0.05922993"," 0.68154186","-2.27808915","-3.00849915","-1.80977302","-1.74217196"," 0.21732117","-1.91085000","-2.22939299","-2.11654253"," 0.22247432","-1.52971818"," 0.28173694","-1.56728155"," 0.22570381","-1.13796928","-0.96959400","-1.50563863","-0.42257621"," 0.92210126","-1.86173159","-1.97884003","-4.10091598","-1.74279490","-1.56183534","-1.32846768","-1.63236227","-2.13206768","-2.53941619"," 1.73151870"," 0.96849101"," 2.20813455"," 2.14670406"," 2.19193688","-1.15449793"," 3.29911413"," 4.88107973"," 1.64362851"," 1.55230580"," 2.38036576"," 0.89718184"," 1.11106751"," 1.52806179"," 4.65037540"," 0.05976309"," 0.19847366"," 5.26439817"," 0.88111374"," 0.20501513"," 4.64495645"," 2.53802340","-0.81259023"," 5.44938439"," 4.85409190"," 3.10586390"," 4.54636811"," 2.37933148"," 2.09130107","-0.75307983"," 2.29642646"," 4.67891580"
"OA"," 1.014173834"," 0.153419070"," 0.978824370","-3.386236761","-0.825036070","-0.221836942","-0.854707820"," 0.965976598","-0.137497114"," 0.206284080"," 3.133065762","-0.102658334","-1.051980099"," 3.452821149"," 2.111199607"," 4.099407828","-1.190439462","-1.029425443","-0.713806814"," 2.609599709","-1.066430909"," 0.742100126"," 0.545500146","-0.498172963"," 1.909246050","-0.633717185"," 0.232103333"," 0.318853755","-0.704717914"," 0.697902691","-0.044066002"," 0.112272963"," 2.245273390"," 3.150695327"," 2.047280513","-0.672994035","-1.016149981","-0.700433615"," 0.628546050"," 2.342215534"," 1.313879457","-0.854426476"," 6.152679673"," 3.245125363"," 1.680760312"," 5.537460396"," 0.940523278","-3.800223350","-0.979066604"," 8.542153169"," 0.085844917"," 0.004060245"," 7.584422675","-2.768224991","-0.504573395"," 7.085780794"," 1.069333995","-0.416758850"," 7.653533278"," 7.783198972"," 1.392530701"," 8.929443551","-0.807944888","-0.428024209","-1.921259807","-1.036866585","-1.524660598"
"OA"," 0.22059372","-0.58196658","-4.30182443"," 2.16994674"," 1.91063753"," 1.22971465"," 2.22573723"," 0.24161100","-0.38742552","-2.00430056"," 1.20709668","-2.09600374"," 2.18612125","-0.35116847","-1.38909737"," 0.40556269"," 2.19043679"," 1.97507229"," 1.53266944","-1.07823665"," 2.08417623","-0.84971621","-0.70518322","-0.47501055","-2.36863356"," 1.24468095","-1.26590222","-1.40282494","-0.46691868","-0.25531499","-1.34520637"," 0.30480246"," 2.76937202","-1.68201546"," 1.02761498"," 0.65314504"," 1.58007101"," 0.92884609","-1.86169771"," 1.66112932","-1.74913816","-2.19929557","-0.89126188","-0.39456312","-1.42583769","-0.77908006","-2.48615155","-3.14612882","-1.37829714","-1.68135094","-0.35720978","-1.41708166","-1.48081707"," 0.04551612","-0.32309214","-1.12530860","-1.65135145","-2.68965195","-0.36305510","-2.02189745"," 1.24096269","-1.27592884","-1.82411099","-0.08764531"," 0.12666412","-0.58004844"," 0.61269471"
"OA"," 0.09296934"," 4.54023327"," 0.80213929","-0.23319079"," 0.87263541","-0.36104749"," 0.67944650","-0.01115354"," 0.72679174"," 4.16041971"," 0.64544684"," 0.90129312"," 0.83281522"," 0.49826476"," 0.41164718","-0.82377460"," 1.02807927","-0.32781857"," 1.10548376"," 0.82490780"," 1.04469097"," 4.05278232"," 2.66270779"," 4.50952601"," 0.71525873"," 0.23192707","-0.20230832"," 2.49170452"," 2.68711629"," 1.95068752"," 7.61666685","-0.03902069","-1.40867228"," 0.26624058","-0.08266940"," 0.20923626"," 0.32437205","-0.56003503"," 3.12984356","-1.08336401"," 0.52692286"," 1.16568895","-1.62598512"," 3.80719407"," 2.89812024"," 2.19051547"," 1.20312035"," 1.06240615"," 2.38018688","-4.52561560","-0.29219281","-1.26849897","-3.25656399"," 0.65123366","-1.64835460","-1.29625883"," 5.27959519"," 1.33841263","-1.03205667","-2.75101082","-0.67721294","-2.12144496"," 3.39993793","-0.33398707","-0.14293210","-0.72911490","-2.17195108"
"OA"," 1.76085848","-0.47188005","-1.58148443","-0.61433831","-0.29412931"," 0.60986875","-0.22531129"," 1.67727149"," 1.17969370","-0.25684123"," 2.52806326"," 0.59094112","-0.79480108"," 3.54336907"," 1.49301585"," 4.52514404","-0.84228261"," 1.25837632"," 1.32238829"," 3.92573037","-1.23204342"," 0.14548540"," 1.16858805","-0.11470520"," 1.67411378"," 0.12824748"," 1.01547036"," 0.18867769","-0.14584007","-0.01041660"," 0.43979040"," 0.87152274"," 0.29967237"," 3.77025727"," 1.87178426","-1.59789360"," 0.02793169","-1.36885732","-1.68366229"," 0.36933308","-1.56994557"," 0.42429497","-0.89187438","-0.95227976","-1.12285890","-0.49353814","-1.19639586","-6.82715137","-2.91883895","-1.73975016","-0.39233152","-1.49911047","-2.24657316","-0.79779528","-2.37517451","-1.06877323","-0.59190701","-0.62624803","-1.03360510","-0.29642747","-3.46687861","-1.52367955","-1.99076614","-1.02378319","-4.17574763","-2.59057916","-1.74661145"
"OA","-0.77644740"," 0.07293277"," 3.20202582"," 0.18799450"," 1.36417593","-0.02869291"," 1.15496183"," 2.31816121","-1.03704604","-0.04909102"," 0.08975618"," 0.57552852"," 0.50908775"," 1.12544948"," 0.98848484","-0.81970794"," 0.98854084"," 0.95228402"," 0.73001850"," 1.67562962"," 0.80791808","-0.43695864","-0.50182952"," 0.30146454"," 0.11833216"," 0.55546576","-1.10741650"," 0.87806141","-0.12902323"," 0.35707728","-0.79734186","-0.30021770","-0.29259092"," 0.96235256"," 1.71792905","-2.53486148","-1.75586333","-1.25462025","-0.91319854"," 2.29084148"," 1.07208935"," 0.38159658"," 0.45657242"," 0.96681784","-0.40127314"," 1.14916833","-1.58186674","-2.48562328","-2.65022575"," 4.36348493","-0.43395501","-2.41184879"," 3.71704763","-2.01465364","-5.34758329"," 2.09018532"," 1.67659281"," 0.42346588"," 3.62390988"," 3.12217253"," 1.70041742"," 1.99226451","-1.47458518","-0.07170181"," 0.72600870","-1.99937552","-2.69736729"
"OA"," 0.89524686"," 4.18749063"," 0.74398761"," 0.60611077"," 2.81702707"," 0.47029688"," 2.66790208","-0.03724948"," 0.51525561"," 3.11283933","-0.80222070"," 0.85862622"," 2.22338006","-1.22192231"," 0.96840750","-1.12821466"," 2.79939012"," 1.15946391"," 2.06383360","-1.31877333"," 3.21260785"," 4.54055149"," 1.47379554"," 1.87191781"," 2.28291795"," 0.46556703"," 0.23580139"," 1.24915009"," 3.05635921"," 1.89925879"," 4.77883640","-1.27314161","-3.37714855","-1.39074298","-1.41848578"," 0.94712464","-1.41421679","-0.42370475","-1.11042982","-1.81017055"," 3.14595015","-0.87864524"," 7.50485723"," 0.79177469"," 3.40371255"," 0.46035500"," 2.18269239"," 0.14837326","-1.06745045","-0.82871276","-1.19647751","-1.09620281","-1.13514141","-0.73437685"," 3.07998337","-2.64190018"," 1.65828606","-0.01759033","-2.43181990","-2.34243255"," 1.43698077","-3.09864857"," 1.52185482"," 0.16152680","-1.07035314","-0.67940606","-4.10645078"
"OA"," 0.91966249"," 1.33667252"," 1.33913450","-0.84314231","-0.46612832"," 0.51301165","-0.34236814"," 1.09959053"," 0.07323051"," 1.16920284"," 2.04279421"," 2.09165190","-0.63597980"," 3.34907750"," 1.47483558","-0.98967386","-0.40081576"," 0.89103180","-0.17188897"," 2.99083855","-1.00745452"," 1.06631699"," 0.06177431"," 0.53369997"," 3.49861643"," 0.68619085"," 0.79083840"," 0.48223128"," 0.93955482","-0.36686825"," 0.58990610"," 2.04654105"," 0.27670080"," 3.75989753"," 3.46985698","-0.73050946","-1.56134176","-0.24629775","-1.89461418"," 2.25052560","-1.34001570","-0.26157592"," 4.60826731","-0.49974725","-1.99755356","-3.23143863","-0.96938646","-0.61094521","-1.14018596"," 6.43382913","-1.25093860","-1.32063370"," 6.84546269","-2.08962280"," 0.26944690"," 6.87984825","-2.65128617","-0.58730263"," 6.96265254"," 6.77803409"," 1.31268677"," 7.26890086","-3.12094056","-0.91701354","-2.92200911","-1.22248396","-2.19902484"
"OA","-0.26114919","-3.04100850","-1.76188853"," 1.13819878"," 1.69711223"," 0.12127776"," 1.30409471"," 0.60546094","-1.08297999","-2.64387303"," 0.44510265","-2.89862580"," 1.26058786"," 0.94672109"," 1.51837272"," 2.36998657"," 1.47550642"," 1.86882733"," 1.10793863","-0.05327340"," 1.29480777","-2.17102027","-0.17596073","-0.31844073","-2.11900481"," 0.02608923","-0.44862224","-0.98709722"," 0.26786875"," 0.20211533","-2.09829378"," 0.19637573"," 0.52071823","-0.91920079"," 0.59238095"," 1.78577037"," 1.24824099"," 0.80785124","-1.03276500","-1.82216209","-1.26290397","-0.16669545","-0.54917850","-1.18123146","-1.94431029","-1.48873929","-2.43566640","-2.16162494","-2.42465373","-0.88690645","-0.14365074"," 2.96624981","-0.85507375","-0.21919242"," 3.61458945","-1.28482928","-1.38352693","-1.05579233","-0.80053973","-0.45563762","-2.79966820","-0.91024701","-1.74208979"," 0.15591807"," 0.81069089","-0.46123297"," 2.39567108"
"OA","-0.1429054","-2.2060478","-3.9359675"," 2.0483901"," 0.8936447"," 0.6228169"," 1.1476055"," 0.8147676"," 2.2772755","-3.0159555"," 2.2166647","-2.3016850"," 1.2652444"," 1.1770257"," 0.3417461"," 1.0930041"," 1.2003104"," 1.4887712"," 1.2461604"," 0.5023195"," 1.5591353","-1.8364621","-1.0117594"," 0.8706696","-2.5596737"," 1.2679606"," 0.3320274","-0.7753796"," 1.1058510","-0.2769790","-2.5797416"," 1.1218056"," 0.1943693","-0.5035158"," 0.1185427"," 0.4324793","-0.2225462"," 0.8044292","-2.0010346","-1.6844034","-1.5454802","-2.1479144","-0.7399903","-1.0558637","-0.8761869","-1.2028101","-1.1426835","-1.2560150","-1.7631740","-2.0683922","-1.2830891","-0.6781662","-2.0514436"," 0.7323918"," 0.9800852","-2.7581834","-2.0043987","-1.4715884","-0.5164209","-1.8637966","-3.5935544","-2.0031360","-1.7383728","-1.0478296","-1.9048455","-0.1661598","-3.3218522"
"OA"," 2.066832020"," 2.665700142","-0.375013855"," 0.575622546"," 1.911420346"," 1.580883571"," 2.072738794"," 0.781825861"," 0.324829613"," 2.137866262"," 0.447957666"," 0.768013095"," 1.777597189"," 0.261606915"," 0.414651015","-0.621266994"," 2.540571336"," 0.407828576"," 0.755165759"," 0.522215015"," 2.121045016"," 3.414142233"," 0.586080587"," 2.132245017"," 3.077195322"," 1.288012560"," 0.632743100"," 0.857958760"," 1.845596988"," 1.601412271"," 3.497936354"," 0.370953572"," 0.585417559"," 0.489028988","-0.794959224"," 2.385652032"," 0.836045063"," 1.773798415","-0.780399533","-1.397433551","-1.346903365"," 1.054147424","-0.079365238","-0.889294476","-1.435590412","-1.901768060","-1.590905000","-1.694951000","-1.798429772","-0.506207165","-1.877331325"," 1.271360078","-0.007443848"," 2.429374569"," 2.992629238","-0.608848835","-0.850598226","-0.551306206","-1.391401556","-0.790280306","-1.279457973","-1.356174447","-1.489238950"," 1.642593896"," 0.047616416"," 0.052017738","-1.949536300"
